customer_id,gender,age,partner,number_of_dependents,married,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
7718-RXDGG,m,54,Yes,0,NA,No,No,No,No,No,No,No,Fiber
7718-UPSKJ,F,59,Yes,0,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
7721-DVEKZ,F,42,No,0,No,No,No,No,No,No,No,No,None
7721-JXEAW,M,23,Yes,0,Yes,No,Yes,No,No,No,Yes,Yes,DSL
7722-CVFXN,m,50,Yes,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
7722-VJRQD,m,38,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cable
7727-SHVZV,F,56,No,0,No,No,No,No,No,No,No,No,None
7729-JTEEC,m,33,Yes,1,NA,No,No,No,No,No,No,No,DSL
7729-XBTWX,male,62,Yes,2,Yes,No,No,No,No,No,No,No,None
7730-CLDSV,female,61,Yes,2,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Optic
7730-IUTDZ,M,63,No,0,No,Yes,No,No,No,No,No,No,Optic
7733-UDMTP,F,65,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,DSL 
7734-DBOAI,f,42,Yes,2,Yes,No,No,No,Yes,Yes,No,No,DSL
7739-LAXOG,F,51,Yes,0,Yes,No,No,Yes,No,No,Yes,Yes,Fiber
7740-BTPUX,Male,72,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
7740-KKCXF,m,61,Yes,0,NA,No,Yes,No,No,No,No,No,DSL 
7742-MYPGI,female,39,Yes,2,Yes,No,No,No,Yes,No,No,No,DSL
7743-EXURX,M,47,Yes,1,Yes,No,No,Yes,No,No,No,No,DSL
7746-AWNQW,f,62,No,0,No,No,No,Yes,Yes,No,No,No,DSL
7746-QYVCO,m,57,Yes,0,Yes,Yes,Yes,No,No,No,No,No,cable
7748-UMTRK,f,80,No,1,No,No,No,No,Yes,Yes,Yes,Yes,Fiber
7750-EYXWZ,Female,62,No,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,cable
7752-XUSCI,f,20,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Optic
7753-USQYQ,m,47,No,0,No,No,Yes,No,Yes,No,Yes,Yes,Cable
7754-IXRMC,F,39,No,0,No,No,No,No,No,No,No,No,DSL
7758-UJWYS,Male,31,Yes,1,NA,No,No,No,Yes,Yes,No,No,DSL 
7758-XKCBS,m,56,No,0,No,No,No,No,Yes,No,No,No,DSL
7760-OYPDY,F,32,No,2,No,No,No,No,No,Yes,No,No,Fiber
7762-ONLJY,Female,62,Yes,3,Yes,No,No,No,No,No,No,No,None
7762-URZQH,M,30,Yes,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
7764-BDPEE,M,50,No,3,No,No,No,No,No,No,No,No,None
7765-LWVVH,female,39,Yes,2,NA,Yes,Yes,No,No,Yes,No,No,Optic
7766-CLTIC,F,58,No,0,No,No,No,No,Yes,No,Yes,Yes,cable
7767-UXAGJ,Male,37,No,0,No,No,No,No,No,No,No,No,cable
7771-CFQRQ,female,32,Yes,3,NA,No,Yes,No,Yes,No,Yes,Yes,DSL 
7771-ZONAT,Male,62,No,0,No,No,No,Yes,Yes,Yes,Yes,Yes,DSL
7774-OJSXI,male,53,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
7776-QGYJC,Female,64,Yes,5,Yes,No,No,Yes,Yes,No,No,No,Optic
7776-QWNFX,M,71,Yes,0,Yes,No,Yes,No,No,No,No,No,DSL 
7777-UNYHB,f,43,Yes,1,NA,No,No,No,No,No,No,No,None
7779-LGOVN,m,74,Yes,0,Yes,No,No,No,No,No,Yes,No,cable
7779-ORAEL,m,77,Yes,0,Yes,Yes,No,Yes,Yes,No,Yes,No,DSL
7780-OTDSO,Male,51,Yes,0,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
7781-EWARA,M,19,Yes,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable
7781-HVGMK,f,56,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
7783-YKGDV,F,49,No,0,No,Yes,Yes,Yes,No,No,Yes,Yes,Fiber
7785-RDVIG,f,53,Yes,2,Yes,No,No,No,No,No,No,No,None
7786-WBJYI,Female,31,No,0,No,No,Yes,No,No,No,No,No,Fiber Optic
7787-BNTZM,m,56,No,0,No,No,No,No,No,No,No,No,None
7789-CRUVC,female,77,Yes,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Fiber Optic
7789-HKSBS,f,79,Yes,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber
7794-JASDG,M,37,No,0,No,Yes,No,No,No,No,No,No,DSL
7795-CFOCW,M,53,No,0,No,Yes,No,Yes,Yes,No,No,No,DSL
7797-EJMDP,female,34,No,0,No,Yes,No,No,Yes,No,Yes,Yes,DSL 
7798-JVXYM,female,52,No,0,No,No,No,No,Yes,Yes,Yes,Yes,DSL 
7799-DSEWS,M,22,No,0,NA,Yes,No,Yes,Yes,Yes,No,No,DSL
7799-LGRDP,F,42,No,0,No,No,No,No,No,No,No,No,None
7801-CEDNV,Male,33,Yes,0,Yes,Yes,No,No,No,No,No,No,DSL 
7801-KICAO,female,43,No,0,No,No,No,No,No,No,No,No,Fiber
7802-EFKNY,M,37,Yes,0,Yes,No,No,No,No,No,No,No,DSL
7803-XOCCZ,female,54,Yes,2,Yes,Yes,No,Yes,Yes,No,No,No,Optic
7808-DVWEP,M,51,Yes,0,Yes,No,No,No,No,No,No,No,None
7811-JIVPF,F,44,No,0,No,No,No,Yes,No,No,No,No,cable
7812-FZHPE,F,31,Yes,2,NA,No,No,No,No,No,No,No,None
7813-TKCVO,Female,23,Yes,0,Yes,No,No,No,No,No,No,No,None
7813-ZGGAW,M,68,No,0,No,No,No,Yes,Yes,Yes,No,No,Fiber
7814-LEEVE,f,60,Yes,0,Yes,No,No,No,No,No,No,No,None
7815-PDTHL,m,64,No,0,No,No,No,No,No,No,No,No,None
7816-VGHTO,F,61,Yes,2,NA,No,Yes,Yes,Yes,No,No,No,cable
7817-BOQPW,F,32,No,0,No,No,No,No,No,No,No,No,Fiber
7817-OMJNA,male,23,No,0,NA,No,No,No,No,No,No,No,None
7820-ZYGNY,m,33,No,0,No,No,Yes,No,No,No,Yes,Yes,Optic
7821-DPRQE,male,25,Yes,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber
7823-JSOAG,male,39,No,0,NA,No,No,No,No,No,No,No,Fiber Optic
7824-PANSQ,Male,52,No,0,No,No,No,No,Yes,No,No,No,Optic
7825-ECJRF,Female,43,No,1,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
7825-GKXMW,F,41,No,0,NA,No,No,No,No,No,No,No,DSL
7826-VVKWT,Female,69,Yes,1,Yes,No,No,Yes,No,Yes,Yes,Yes,Optic
7831-QGOXH,female,27,No,0,No,No,No,No,No,Yes,No,Yes,Fiber
7833-PKIHD,Male,59,Yes,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Cable
7838-LAZFO,male,38,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,cable
7839-NUIAA,F,27,Yes,1,Yes,Yes,Yes,No,No,No,No,No,DSL
7839-QRKXN,F,62,No,0,No,No,No,No,No,No,No,No,None
7841-FCRQD,Female,27,Yes,0,NA,No,Yes,No,Yes,No,No,No,Cable
7841-TZDMQ,male,19,No,0,No,No,No,No,No,No,No,Yes,DSL 
7845-URHJN,female,24,Yes,0,Yes,No,No,No,No,No,No,No,None
7850-THJMU,f,40,Yes,2,Yes,No,No,No,No,No,No,No,None
7850-VWJUU,female,37,No,0,No,Yes,No,No,No,No,No,No,Fiber Optic
7851-FLGGQ,Male,49,No,0,No,No,Yes,No,Yes,No,Yes,Yes,cable
7851-WZEKY,f,32,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber
7852-LECYP,male,79,Yes,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
7853-GVUDZ,female,55,Yes,1,NA,No,No,No,No,No,No,No,None
7853-OETYL,F,40,Yes,0,Yes,Yes,No,No,No,No,No,No,DSL 
7853-WNZSY,M,58,No,0,NA,No,No,No,No,No,No,No,None
7854-EDSSA,male,46,No,0,NA,Yes,Yes,No,No,No,No,No,Cable
7854-EKTJL,F,31,No,5,No,No,No,No,No,No,No,No,None
7854-FOKSF,male,54,No,0,No,No,No,No,No,No,Yes,Yes,cable
7855-DIWPO,female,60,No,0,NA,No,No,No,No,No,No,No,Fiber Optic
7856-GANIL,m,71,Yes,0,Yes,No,Yes,Yes,Yes,Yes,No,No,Optic
7858-GTZSP,F,33,No,0,No,No,No,No,No,No,Yes,Yes,Fiber Optic
7860-KSUGX,Male,25,Yes,0,Yes,Yes,Yes,Yes,No,No,No,No,cable
7860-UXCRM,M,22,Yes,2,NA,Yes,Yes,Yes,Yes,Yes,No,No,DSL 
7861-UVUFT,F,36,Yes,0,Yes,No,No,Yes,No,Yes,No,No,Cable
7868-BGSZA,male,30,Yes,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL
7868-TMWMZ,F,69,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber
7869-ZYDST,Male,33,Yes,0,Yes,No,No,No,No,Yes,No,No,cable
7872-BAAZR,f,49,NA,1,Yes,No,No,No,No,No,No,No,None
7872-RDDLZ,Female,68,No,0,No,No,Yes,No,No,No,No,No,DSL
7873-CVMAW,M,61,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
7874-ECPQJ,Female,57,No,2,No,No,No,No,No,No,No,No,None
7876-AEHIG,female,48,No,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL 
7876-BEUTG,Female,34,No,0,NA,No,No,No,No,No,No,No,DSL 
7876-DNYAP,f,29,Yes,2,Yes,No,No,No,No,No,No,No,None
7878-JGDKK,m,38,No,0,No,No,No,No,No,No,No,No,Cable
7878-RTCZG,f,55,No,0,No,No,No,No,No,No,No,No,None
7879-CGSFV,m,19,No,0,No,Yes,Yes,No,No,Yes,Yes,Yes,Optic
7880-XSOJX,male,50,No,0,NA,Yes,Yes,No,Yes,No,No,No,DSL 
7881-EVUAD,F,49,No,0,NA,Yes,Yes,No,No,No,Yes,Yes,DSL 
7881-INRLC,m,34,No,0,No,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
7883-ROJOC,f,33,Yes,0,Yes,No,No,No,No,No,No,No,Cable
7890-VYYWG,Male,67,Yes,0,Yes,No,No,No,No,Yes,No,No,DSL 
7892-POOKP,Female,23,Yes,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
7892-QVYKW,f,25,Yes,1,Yes,No,No,No,No,No,Yes,Yes,Fiber
7893-IXHRQ,Male,53,No,0,NA,No,No,No,No,No,No,No,None
7895-VONWT,Female,20,No,0,NA,No,No,Yes,No,Yes,Yes,Yes,cable
7898-PDWQE,m,22,Yes,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL 
7901-HXJVA,m,20,No,0,No,No,No,Yes,No,No,No,No,Optic
7901-IIDQV,male,28,No,0,NA,No,No,No,Yes,No,No,No,Cable
7901-TBKJX,male,76,No,0,No,No,No,Yes,No,Yes,Yes,No,Optic
7903-CMPEY,male,78,Yes,0,Yes,Yes,No,No,No,No,No,No,Optic
7905-NJMXS,Male,68,Yes,0,Yes,Yes,Yes,No,Yes,No,No,No,Cable
7905-TVXTA,Female,63,No,0,No,Yes,No,No,Yes,Yes,No,No,DSL
7908-QCBCA,f,47,Yes,0,Yes,No,No,No,No,No,No,No,Optic
7909-FIOIY,female,21,Yes,1,NA,No,No,No,No,No,No,No,cable
7912-SYRQT,female,35,No,0,No,No,No,No,No,No,No,No,Optic
7916-VCCPB,Female,58,Yes,1,NA,No,Yes,No,No,No,No,No,Fiber Optic
7919-ZODZZ,f,32,Yes,2,NA,No,Yes,Yes,No,No,Yes,Yes,DSL
7921-BEPCI,f,40,No,0,No,Yes,Yes,No,No,No,No,No,DSL 
7921-LMDFQ,m,69,No,0,No,No,No,Yes,No,Yes,Yes,Yes,Optic
7923-IYJWY,m,68,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber
7924-GJZFI,f,75,Yes,0,Yes,No,No,No,No,No,No,No,Fiber
7925-PNRGI,Female,51,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL
7926-IJOOU,m,50,No,0,NA,No,No,No,No,No,No,No,None
7927-AUXBZ,female,45,No,0,NA,No,No,No,Yes,Yes,No,No,Optic
7928-VJYAB,M,44,Yes,1,Yes,No,No,No,No,Yes,Yes,Yes,Fiber
7929-DMBCV,female,45,Yes,0,Yes,No,No,Yes,Yes,No,No,No,Fiber Optic
7929-SKFGK,m,23,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
7931-PXHFC,Male,46,No,0,No,No,No,Yes,Yes,No,Yes,Yes,Cable
7932-WPTDS,Female,77,Yes,0,Yes,No,No,No,No,No,No,No,DSL 
7938-OUHIO,M,28,No,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Fiber
7940-UQQUG,female,42,Yes,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber
7941-RCJOW,M,34,No,0,No,No,No,No,No,No,No,No,None
7943-RQCHR,female,34,No,0,No,No,No,No,No,Yes,Yes,Yes,Optic
7945-HLKEA,female,29,No,0,NA,Yes,No,Yes,Yes,No,No,No,DSL 
7945-PRBVF,Male,47,No,0,No,No,No,No,No,No,No,No,None
7950-XWOVN,m,60,No,0,No,No,Yes,Yes,No,No,No,No,DSL
7951-QKZPL,F,21,Yes,0,Yes,No,No,No,No,No,No,No,None
7951-VRDVK,female,26,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
7952-OBOYL,m,24,No,0,NA,No,No,Yes,Yes,Yes,No,Yes,Fiber Optic
7954-MLBUN,male,41,No,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Optic
7956-XQWGU,M,43,No,0,No,No,No,No,No,No,No,No,None
7957-RYHQD,f,65,No,0,No,Yes,Yes,No,No,No,No,No,Optic
7963-GQRMY,Female,19,Yes,0,NA,No,No,No,No,No,No,Yes,DSL 
7963-SHNDT,f,63,No,0,No,Yes,Yes,No,Yes,No,No,No,DSL
7964-VEXDG,m,61,No,2,No,Yes,No,No,No,No,No,No,Fiber Optic
7964-YESJC,female,21,Yes,0,Yes,Yes,Yes,Yes,No,No,No,No,DSL 
7964-ZRKKG,m,44,Yes,0,Yes,No,Yes,No,No,Yes,No,No,Optic
7966-YOTQW,male,29,No,0,NA,Yes,No,No,No,No,No,No,DSL 
7967-HYCDE,Male,26,No,0,NA,No,No,No,No,No,No,Yes,Fiber Optic
7968-QUXNS,male,24,No,0,No,No,No,No,No,No,No,No,None
7969-AULMZ,Female,63,No,0,NA,No,No,No,No,Yes,Yes,Yes,Fiber Optic
7969-FFOWG,male,30,Yes,0,Yes,No,No,No,No,No,No,No,None
7971-HLVXI,male,62,Yes,2,Yes,No,No,No,No,No,Yes,Yes,Fiber
7973-DZRKH,Female,20,No,1,No,Yes,No,Yes,Yes,No,No,No,Fiber
7975-JMZNT,m,19,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
7975-TZMLR,M,37,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
7976-CICYS,male,49,No,0,No,No,No,No,No,No,No,No,None
7977-HXJKU,m,45,No,2,NA,No,No,No,No,No,No,No,None
7978-DKUQH,f,26,Yes,0,Yes,No,No,Yes,No,No,No,No,Optic
7979-CORPM,male,40,No,0,No,No,Yes,No,No,Yes,No,No,Fiber
7980-MHFLQ,female,42,NA,3,Yes,No,No,No,No,No,No,No,None
7982-VCELR,F,20,No,0,No,No,Yes,No,No,Yes,Yes,Yes,Fiber
7989-AWGEH,Male,24,Yes,2,Yes,Yes,No,No,No,No,Yes,Yes,DSL 
7989-CHGTL,m,52,No,0,No,No,No,No,No,No,No,No,None
7989-VCQOH,m,29,Yes,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL 
7993-NQLJE,M,39,Yes,1,Yes,Yes,No,No,No,No,No,No,Fiber
7993-PYKOF,M,20,Yes,0,Yes,Yes,No,No,No,No,No,Yes,Optic
7994-UYIVZ,male,62,Yes,0,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
7994-XIRTR,m,79,No,0,NA,No,No,Yes,Yes,No,Yes,No,DSL 
7995-ZHHNZ,male,56,Yes,0,NA,Yes,No,No,No,No,No,No,DSL 
7996-BPXHY,F,44,Yes,3,NA,No,No,No,No,No,No,No,None
7996-MHXLW,female,51,No,0,No,No,No,No,No,No,No,No,None
7997-EASSD,f,56,Yes,0,Yes,No,No,No,Yes,No,No,No,Optic
7998-WNZEM,M,51,No,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL 
7998-ZLXWN,female,21,Yes,0,Yes,No,No,No,No,No,No,No,None
8000-REIQB,F,73,No,0,No,No,No,No,No,No,No,No,Fiber Optic
8003-EWNDZ,Female,52,No,0,No,No,No,No,No,No,No,No,None
8006-PYCSW,Female,60,No,0,No,No,No,No,No,No,No,No,None
8007-YYPWD,F,52,No,0,No,No,No,No,No,No,No,No,None
8008-ESFLK,Female,43,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8008-HAWED,M,38,No,0,NA,No,No,Yes,No,Yes,Yes,Yes,cable
8008-OTEZX,f,30,Yes,2,Yes,No,No,No,No,No,No,No,None
8010-EZLOU,male,75,No,0,No,No,Yes,No,No,No,No,No,Fiber
8012-SOUDQ,F,65,No,0,No,No,Yes,No,No,Yes,No,No,Fiber Optic
8015-IHCGW,f,53,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
8016-NCFVO,Male,70,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Optic
8016-ZMGMO,female,73,Yes,0,Yes,No,Yes,Yes,No,Yes,No,No,cable
8017-LXHFA,Female,77,No,0,NA,No,Yes,No,No,Yes,Yes,No,Fiber
8017-UVSZU,f,62,Yes,0,Yes,No,Yes,No,No,No,No,No,DSL
8019-ENHXU,Male,50,Yes,0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
8020-BWHYL,F,70,No,0,No,No,Yes,No,No,No,No,No,Fiber Optic
8022-BECSI,male,62,No,0,NA,No,No,No,No,No,No,No,None
8023-QHAIO,f,72,Yes,0,Yes,No,No,No,Yes,No,No,No,Optic
8024-XNAFQ,f,66,No,0,NA,Yes,Yes,Yes,Yes,No,Yes,Yes,Optic
8028-PNXHQ,M,40,Yes,0,NA,No,No,No,No,No,No,No,None
8029-XYPWT,Male,72,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber
8033-ATFAS,f,32,Yes,2,Yes,No,No,Yes,No,Yes,No,No,cable
8033-VCZGH,Male,27,Yes,0,NA,Yes,No,Yes,No,Yes,Yes,Yes,Optic
8034-RYTVV,Female,19,No,0,No,Yes,No,Yes,No,No,No,No,Fiber
8035-BUYVG,M,39,Yes,0,Yes,Yes,Yes,Yes,No,No,No,No,DSL
8035-PWSEV,f,60,No,0,No,No,No,Yes,Yes,No,Yes,Yes,Optic
8039-ACLPL,F,29,Yes,0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
8039-EQPIM,m,22,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
8040-MNRTF,F,47,No,0,No,No,No,No,No,No,No,No,Fiber Optic
8041-TMEID,m,73,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber
8042-JVNFH,male,23,No,0,No,No,No,No,No,No,No,Yes,Fiber
8042-RNLKO,M,40,No,0,No,No,No,No,No,No,No,No,None
8043-PNYSD,m,48,Yes,2,Yes,No,No,No,No,No,No,No,None
8044-BGWPI,m,50,Yes,2,Yes,No,No,No,No,No,No,No,None
8046-DNVTL,male,56,Yes,0,Yes,Yes,Yes,No,Yes,No,No,No,Cable
8048-DSDFQ,male,63,No,0,No,No,No,No,No,No,No,No,None
8049-WJCLQ,Male,50,Yes,2,NA,No,No,Yes,No,Yes,No,No,DSL 
8050-DVOJX,m,67,No,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
8050-WYBND,female,55,No,2,No,No,No,Yes,No,Yes,Yes,Yes,DSL
8050-XGRVL,Female,22,Yes,3,NA,Yes,No,Yes,No,No,No,No,DSL
8051-HJRLT,f,72,No,0,No,No,No,No,No,No,No,No,Fiber Optic
8053-WWDRO,F,62,Yes,0,Yes,No,No,No,No,No,No,No,None
8058-DMYRU,male,69,No,0,No,No,Yes,No,No,No,Yes,No,Optic
8058-INTPH,F,57,NA,0,No,No,No,No,No,Yes,No,No,Fiber Optic
8058-JMEQO,F,76,No,0,No,No,No,No,No,No,Yes,No,Fiber Optic
8059-UDZFY,Female,73,No,2,No,No,Yes,Yes,No,Yes,Yes,No,Fiber
8060-HIWJJ,male,35,No,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
8062-YBDOE,m,70,No,0,No,No,No,No,No,No,No,No,Fiber
8063-GBATB,f,74,No,0,No,No,No,No,No,No,Yes,Yes,Optic
8063-RJYNF,male,27,No,0,NA,Yes,No,No,No,Yes,Yes,Yes,Fiber
8064-RAVOH,m,44,No,3,NA,No,No,Yes,No,No,No,No,DSL
8065-BVEPF,Male,80,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8065-QBYTO,Female,68,No,0,No,Yes,Yes,No,Yes,Yes,No,No,Fiber
8065-YKXKD,f,39,No,0,No,No,No,No,No,No,No,No,Fiber
8066-POXGX,F,28,No,0,No,No,No,No,No,No,Yes,Yes,Cable
8067-NIOYM,F,51,Yes,3,NA,No,No,No,No,No,No,No,None
8069-RHUXK,f,55,Yes,0,Yes,Yes,No,No,Yes,No,No,No,cable
8069-YQQAJ,Male,63,No,0,No,No,Yes,No,No,No,No,No,Cable
8070-AAWZP,m,68,Yes,0,Yes,No,No,Yes,Yes,No,No,No,cable
8071-SBTRN,f,63,No,0,NA,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8073-IJDCM,F,44,No,0,No,No,No,No,No,No,No,No,None
8075-GXIUB,M,79,Yes,0,Yes,No,No,No,No,No,No,No,None
8076-FEZKJ,male,58,No,0,No,No,No,No,No,No,No,No,None
8079-XRJRS,male,39,Yes,0,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic
8080-DDEMJ,male,71,No,0,NA,No,No,No,No,No,No,No,cable
8080-POTJR,f,59,No,0,No,Yes,No,Yes,No,Yes,Yes,Yes,DSL 
8082-GHXOP,male,20,No,1,NA,No,No,No,No,No,No,Yes,DSL
8083-YTZES,m,52,No,0,No,No,No,No,No,No,No,No,Fiber
8084-OIVBS,F,31,No,0,No,No,No,No,No,No,No,No,None
8085-MSNLK,F,21,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
8086-OVPWV,m,58,No,0,NA,No,No,No,No,No,Yes,Yes,Fiber Optic
8087-LGYHQ,M,40,No,0,NA,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8089-UZWLX,female,75,No,0,No,No,No,Yes,No,Yes,Yes,No,Fiber Optic
8091-TTVAX,M,39,Yes,0,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
8092-NLTGF,male,25,No,0,No,No,No,No,No,No,No,No,None
8095-WANWK,Female,46,No,0,No,No,No,No,No,No,No,No,DSL 
8096-LOIST,F,57,No,0,No,No,No,No,No,No,Yes,Yes,cable
8097-OMULG,Male,63,Yes,2,NA,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
8097-VBQTZ,m,61,No,0,No,Yes,Yes,No,Yes,Yes,No,No,cable
8098-LLAZX,F,74,No,0,No,No,No,No,No,Yes,Yes,No,Optic
8098-TDCBU,F,55,Yes,0,Yes,No,No,No,No,No,No,No,None
8099-MZPUJ,M,49,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber
8100-HZZLJ,female,26,No,1,NA,Yes,Yes,No,No,No,Yes,Yes,Cable
8100-PNJMH,male,39,Yes,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,cable
8104-OSKWT,F,61,No,0,No,Yes,No,No,No,No,No,No,Fiber Optic
8106-GWQOK,m,47,Yes,0,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,cable
8107-KNCIM,Male,73,Yes,0,Yes,No,No,No,No,No,No,No,Optic
8107-RZLNV,M,22,Yes,0,NA,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
8108-UXRQN,Female,23,Yes,1,NA,Yes,No,No,No,Yes,Yes,Yes,cable
8109-YUOHE,M,58,No,0,No,Yes,Yes,No,No,No,No,No,Cable
8111-BKVDS,female,31,No,0,No,Yes,Yes,Yes,No,No,No,No,DSL 
8111-RKSPX,male,20,No,0,No,No,No,No,No,No,No,Yes,Fiber Optic
8111-SLLHI,m,65,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
8118-LSUEL,male,74,No,0,NA,No,Yes,Yes,No,Yes,Yes,No,Fiber
8118-TJAFG,male,33,Yes,1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber
8120-JDCAM,M,42,Yes,1,NA,No,No,No,No,No,No,No,Fiber
8123-QBNAZ,Female,39,Yes,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Optic
8124-NZVGJ,female,29,No,0,No,No,No,No,Yes,Yes,Yes,Yes,cable
8125-QPFJD,f,36,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL 
8128-YVJRG,female,61,No,0,NA,Yes,No,No,No,No,No,No,Fiber Optic
8129-GMVGI,F,58,Yes,3,Yes,No,No,No,No,No,No,No,None
8132-YPVBX,Female,28,No,0,No,No,Yes,No,No,No,Yes,Yes,Fiber
8133-ANHHJ,F,77,No,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
8138-EALND,M,35,No,0,NA,No,No,No,No,No,No,No,None
8143-ETQTI,F,24,Yes,3,NA,No,No,No,No,No,No,No,None
8144-DGHXP,Female,46,No,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
8146-QQKZH,Female,25,Yes,0,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
8148-BPLZQ,M,34,No,0,No,No,Yes,No,No,No,No,No,cable
8148-NLEGT,F,47,Yes,3,Yes,No,No,No,No,No,No,No,None
8148-WOCMK,m,54,Yes,3,Yes,No,No,No,No,No,No,No,None
8149-AIQCG,male,43,No,0,No,No,No,No,No,No,No,No,Fiber Optic
8149-RSOUN,female,49,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber
8150-QUDFX,male,27,No,0,NA,No,No,No,No,No,No,No,None
8152-UOBNY,f,66,No,0,No,No,Yes,No,Yes,Yes,Yes,No,Fiber
8152-VETUR,f,26,Yes,0,Yes,No,Yes,No,No,Yes,Yes,Yes,Optic
8155-IBNHG,Female,55,Yes,0,NA,No,No,No,No,No,No,No,Optic
8158-WPEZG,Male,20,No,0,No,No,Yes,No,Yes,No,No,No,DSL 
8160-HOWOX,f,30,No,0,No,No,No,No,No,Yes,Yes,Yes,DSL
8161-QYMTT,male,55,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber Optic
8164-OCKUJ,f,45,Yes,2,Yes,No,No,No,No,No,No,No,None
