customer_id,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals
8433-WXGNA,2,Yes,Yes,No,2,Yes,None,No,0
8434-PNQZX,42,Yes,Yes,Yes,15,Yes,Offer B,No,0
8434-VGEQQ,61,No,Yes,No,0,No,Offer B,No,0
8436-BJUMM,26,Yes,Yes,Yes,26,Yes,Offer C,Yes,1
8439-LTUGF,10,No,Yes,No,0,No,Offer D,No,0
8441-SHIPE,67,No,Yes,Yes,0,No,None,No,0
8443-WVPSS,10,Yes,Yes,No,12,Yes,None,Yes,5
8443-ZRDBZ,4,Yes,Yes,Yes,29,Yes,None,No,0
8444-WRIDW,66,Yes,Yes,Yes,24,No,None,No,0
8445-DNBAE,1,Yes,Yes,Yes,69,Yes,Offer E,No,0
8450-JOVAH,2,Yes,Yes,Yes,53,Yes,None,Yes,1
8450-LUGUK,37,No,Yes,Yes,0,No,None,Yes,5
8450-UYIBU,35,Yes,No,No,26,Yes,None,No,0
8454-AATJP,72,Yes,Yes,Yes,15,Yes,Offer A,No,0
8455-HIRAQ,8,Yes,Yes,No,16,Yes,None,No,0
8456-QDAVC,19,Yes,Yes,No,13,Yes,None,No,0
8457-XIGKN,20,No,Yes,No,0,No,Offer D,No,0
8461-EFQYM,38,No,Yes,Yes,0,No,None,No,0
8464-EETCQ,57,No,Yes,No,0,No,None,No,0
8465-SBRXP,38,Yes,Yes,Yes,19,No,None,Yes,1
8466-PZBLH,67,Yes,Yes,Yes,57,Yes,None,Yes,10
8467-WYNSR,22,Yes,Yes,No,15,Yes,None,No,0
8468-EHYJA,57,Yes,Yes,Yes,16,Yes,Offer B,No,0
8468-FZTOE,72,Yes,Yes,No,53,No,Offer A,Yes,8
8469-SNFFH,70,Yes,Yes,Yes,21,Yes,None,No,0
8473-VUVJN,1,Yes,Yes,Yes,19,Yes,None,No,0
8474-UMLNT,13,Yes,Yes,No,30,Yes,Offer D,No,0
8480-PPONV,62,Yes,Yes,Yes,21,Yes,None,Yes,3
8481-YYXWG,5,Yes,Yes,No,69,Yes,Offer E,No,0
8485-GJCDN,5,Yes,Yes,No,11,Yes,None,No,0
8486-AYEQH,31,Yes,Yes,Yes,59,Yes,None,No,0
8490-BXHEO,18,Yes,Yes,Yes,14,Yes,None,No,0
8495-LJDFO,64,Yes,Yes,Yes,24,Yes,None,No,0
8495-PRWFH,42,Yes,Yes,Yes,30,Yes,None,No,0
8496-DMZUK,30,Yes,Yes,Yes,18,Yes,Offer C,No,0
8496-EJAUI,19,Yes,Yes,No,14,No,Offer D,No,0
8498-XXGWA,65,Yes,Yes,No,26,Yes,None,Yes,7
8499-BRXTD,18,No,Yes,No,0,No,Offer D,No,0
8510-AWCXC,13,Yes,Yes,Yes,28,Yes,Offer D,No,0
8510-BBWMU,41,No,Yes,No,0,No,None,No,0
8510-TMWYB,54,Yes,Yes,Yes,21,Yes,None,Yes,9
8512-WIWYV,32,No,Yes,No,0,No,None,No,0
8513-OLYGY,72,Yes,Yes,Yes,25,Yes,None,Yes,8
8514-VZHEB,59,No,Yes,No,0,No,Offer B,Yes,10
8515-OCTJS,25,No,Yes,Yes,0,No,Offer C,No,0
8519-IMDHU,15,Yes,Yes,Yes,22,Yes,None,Yes,1
8519-QJGJD,14,Yes,Yes,No,20,Yes,Offer D,No,0
8532-UEFWH,52,No,Yes,Yes,0,No,Offer B,Yes,6
8535-SFUTN,61,Yes,Yes,Yes,73,Yes,Offer B,No,0
8540-ZQGEA,54,No,Yes,No,0,No,Offer B,Yes,1
8541-QVFKM,8,Yes,Yes,Yes,41,Yes,None,No,0
8543-MSDMF,3,Yes,Yes,No,6,Yes,Offer E,No,0
8544-GOQSH,14,Yes,Yes,No,21,Yes,Offer D,No,0
8544-JNBOX,72,No,Yes,No,0,No,Offer A,No,0
8547-NSBBO,35,Yes,Yes,Yes,23,No,Offer C,No,0
8548-AWOFC,66,Yes,Yes,Yes,69,Yes,None,Yes,4
8550-XSXUQ,48,Yes,Yes,Yes,8,Yes,Offer B,Yes,7
8552-OBVRU,48,Yes,Yes,No,75,Yes,None,Yes,6
8559-CIZFV,21,Yes,Yes,Yes,14,No,Offer D,Yes,1
8559-WNQZS,1,No,Yes,No,0,No,Offer E,No,0
8561-NMTBD,67,Yes,Yes,Yes,52,Yes,None,Yes,3
8562-GHPPI,1,No,Yes,No,0,No,None,No,0
8563-IIOXK,7,Yes,Yes,No,85,Yes,Offer E,Yes,4
8563-OYMQY,17,Yes,Yes,No,21,Yes,Offer D,No,0
8564-LDKFL,40,Yes,Yes,Yes,28,Yes,Offer B,Yes,1
8565-CLBZW,24,Yes,Yes,Yes,58,Yes,None,No,0
8565-HBFNN,69,Yes,Yes,Yes,24,Yes,Offer A,Yes,8
8565-WUXZU,72,Yes,Yes,No,2,Yes,None,Yes,7
8566-YPRGL,1,No,Yes,No,0,No,Offer E,No,0
8570-KLJYJ,36,Yes,Yes,Yes,21,Yes,None,No,0
8571-ZCMCX,47,Yes,No,No,25,Yes,None,Yes,1
8573-CGOCC,16,No,Yes,No,0,No,None,No,0
8573-JGCZW,17,No,Yes,No,0,No,None,No,0
8577-QSOCG,38,No,Yes,No,0,No,None,Yes,9
8580-AECUZ,1,Yes,Yes,No,16,Yes,None,No,0
8580-QVLOC,72,Yes,Yes,Yes,6,Yes,None,No,0
8582-KRHPJ,50,Yes,No,No,20,Yes,Offer B,No,0
8584-KMVXD,8,Yes,Yes,No,17,No,Offer E,No,0
8587-XYZSF,67,Yes,Yes,No,8,Yes,Offer A,No,0
8590-OHDIW,38,No,Yes,No,0,No,Offer C,Yes,1
8590-YFFQO,70,Yes,Yes,No,41,Yes,Offer A,Yes,1
8591-NXRCV,41,Yes,Yes,Yes,12,No,Offer B,No,0
8591-TKMZH,59,Yes,Yes,Yes,57,Yes,Offer B,Yes,1
8592-PLTMQ,64,No,Yes,Yes,0,No,Offer B,No,0
8593-WHYHV,3,Yes,Yes,Yes,21,Yes,Offer E,No,0
8595-SIZNC,22,No,Yes,Yes,0,No,Offer D,Yes,5
8597-CTXVJ,70,Yes,Yes,Yes,19,Yes,None,No,0
8597-CWYHH,43,Yes,Yes,Yes,7,Yes,None,No,0
8601-QACRS,5,Yes,Yes,Yes,2,No,Offer E,No,0
8603-IJWDN,1,Yes,Yes,Yes,18,Yes,Offer E,No,0
8605-ITULD,1,No,Yes,No,0,No,None,No,0
8606-CIQUL,72,Yes,Yes,Yes,17,No,Offer A,Yes,1
8606-OEGQZ,18,No,Yes,Yes,0,No,Offer D,No,0
8608-OZTLB,38,Yes,Yes,No,76,Yes,None,Yes,4
8610-WFCJF,49,Yes,Yes,Yes,9,Yes,None,Yes,2
8610-ZIKJJ,2,No,Yes,No,0,No,None,Yes,2
8612-GXIDD,12,No,Yes,Yes,0,No,Offer D,Yes,8
8614-VGMMV,15,Yes,Yes,Yes,26,Yes,None,No,0
8617-ENBDS,3,Yes,Yes,No,71,No,None,No,0
8619-IJNDK,71,Yes,Yes,No,29,Yes,None,Yes,10
8620-RJPZN,1,No,Yes,No,0,No,None,No,0
8621-MNIHH,34,Yes,Yes,Yes,4,Yes,None,Yes,1
8622-ZLFKO,6,Yes,Yes,Yes,8,Yes,None,Yes,1
8623-TMRBY,51,Yes,Yes,Yes,22,Yes,Offer B,Yes,2
8623-ULFNQ,26,Yes,Yes,Yes,15,Yes,None,No,0
8624-GIOUT,49,Yes,Yes,Yes,30,Yes,Offer B,No,0
8625-AZYZY,24,Yes,Yes,Yes,15,Yes,Offer C,Yes,2
8626-PTQGE,69,Yes,No,No,18,Yes,None,No,0
8626-XHBIE,56,No,Yes,Yes,0,No,Offer B,No,0
8627-EHGIP,44,Yes,No,No,4,Yes,Offer B,No,0
8627-ZYGSZ,47,Yes,Yes,Yes,30,Yes,Offer B,Yes,8
8628-MFKAX,72,Yes,Yes,Yes,16,Yes,Offer A,Yes,6
8630-FJLIB,18,Yes,Yes,No,20,Yes,Offer D,No,0
8630-QSGXK,51,Yes,Yes,Yes,5,Yes,Offer B,Yes,10
8631-NBHFZ,66,Yes,Yes,Yes,15,No,None,Yes,1
8631-WUXGY,46,Yes,Yes,No,85,Yes,None,No,0
8631-XVRZL,9,No,Yes,No,0,No,Offer E,No,0
8634-CILSZ,69,Yes,Yes,Yes,3,Yes,Offer A,No,0
8634-MPHTR,47,Yes,Yes,Yes,19,Yes,None,Yes,1
8637-XJIVR,12,Yes,Yes,Yes,56,No,None,No,0
8639-NHQEI,72,Yes,Yes,Yes,59,Yes,None,Yes,9
8640-SDGKB,4,Yes,Yes,No,3,Yes,None,No,0
8642-GVWRF,2,Yes,Yes,No,26,Yes,None,Yes,1
8644-XLFBW,1,Yes,Yes,No,12,Yes,Offer E,No,0
8644-XYTSV,42,Yes,No,No,7,Yes,Offer B,Yes,1
8645-KOMJQ,69,Yes,Yes,Yes,48,Yes,Offer A,Yes,1
8645-KWHJO,14,Yes,No,No,4,Yes,Offer D,No,0
8646-JCOMS,66,Yes,Yes,Yes,20,Yes,Offer A,Yes,6
8647-SDTWQ,57,Yes,Yes,Yes,22,No,Offer B,Yes,4
8648-PFRMP,14,Yes,No,No,5,Yes,None,No,0
8650-RHRKE,4,Yes,No,No,48,Yes,Offer E,No,0
8651-ENBZX,60,Yes,Yes,Yes,17,No,None,No,0
8652-YHIYU,16,Yes,Yes,Yes,69,Yes,Offer D,No,0
8654-DHAOW,2,Yes,Yes,Yes,7,No,Offer E,No,0
8659-HDIYE,64,Yes,Yes,Yes,21,Yes,None,No,0
8659-IOOPU,71,Yes,Yes,Yes,59,Yes,Offer A,Yes,4
8660-BUETV,3,Yes,Yes,No,13,No,None,No,0
8661-BOYNW,72,Yes,Yes,Yes,28,Yes,Offer A,Yes,1
8663-UPDGF,26,Yes,Yes,Yes,10,Yes,Offer C,No,0
8665-UTDHZ,1,Yes,No,No,58,Yes,None,Yes,1
8668-KNZTI,52,Yes,Yes,No,3,Yes,None,No,0
8670-ERCJH,72,Yes,Yes,Yes,25,Yes,Offer A,No,0
8670-MEFCP,36,Yes,Yes,Yes,59,Yes,None,Yes,7
8671-KKKOS,46,Yes,No,No,30,Yes,Offer B,Yes,3
8672-OAUPW,51,Yes,Yes,No,20,Yes,None,No,0
8676-OOQEJ,4,Yes,No,No,22,Yes,None,No,0
8676-TRMJS,3,Yes,Yes,Yes,52,Yes,None,No,0
8677-HDZEE,56,Yes,Yes,Yes,3,Yes,Offer B,No,0
8679-JOEVF,16,Yes,Yes,No,16,Yes,None,No,0
8679-LZBMD,44,Yes,Yes,No,53,Yes,None,Yes,7
8680-CGLTP,29,Yes,Yes,No,9,No,Offer C,No,0
8681-ICONS,29,No,Yes,No,0,No,None,Yes,5
8685-WHQPW,22,Yes,Yes,Yes,23,No,None,No,0
8687-BAFGU,1,Yes,Yes,No,25,Yes,Offer E,No,0
8690-UPCZI,29,Yes,Yes,Yes,69,No,Offer C,Yes,5
8690-ZVLCL,68,Yes,Yes,Yes,22,No,None,Yes,10
8695-ARGXZ,34,Yes,Yes,Yes,16,Yes,None,Yes,1
8695-WDYEA,1,Yes,Yes,No,26,Yes,None,No,0
8696-JKZNU,37,Yes,Yes,Yes,17,Yes,Offer C,No,0
8699-ASUFO,7,Yes,Yes,Yes,17,Yes,None,Yes,1
8701-DGLVH,51,No,Yes,No,0,No,None,No,0
8705-DWKTI,52,Yes,Yes,No,23,No,None,No,0
8705-WZCYL,1,Yes,Yes,No,26,Yes,Offer E,No,0
8706-HRADD,21,Yes,No,No,26,Yes,Offer D,No,0
8707-HOEDG,70,Yes,Yes,Yes,85,No,None,Yes,4
8707-RMEZH,69,Yes,Yes,No,19,Yes,None,Yes,6
8708-XPXHZ,42,Yes,Yes,Yes,27,Yes,None,Yes,1
8709-KRDVL,33,Yes,Yes,Yes,30,Yes,None,No,0
8710-YGLWG,1,Yes,Yes,No,13,Yes,Offer E,No,0
8711-LOBKY,59,No,Yes,No,0,No,None,Yes,2
8713-IGZSO,2,No,Yes,Yes,0,No,Offer E,No,0
8714-CTZJW,4,Yes,Yes,No,73,Yes,Offer E,No,0
8714-EUHJO,31,Yes,Yes,Yes,13,No,None,Yes,1
8715-KKTFG,61,Yes,Yes,Yes,22,Yes,Offer B,Yes,6
8717-VCTXJ,42,No,Yes,No,0,No,None,No,0
8718-PTMEZ,13,Yes,No,No,16,Yes,None,No,0
8720-RQSBJ,1,Yes,Yes,No,4,Yes,Offer E,No,0
8722-NGNBH,5,Yes,No,No,59,Yes,None,No,0
8722-PRFDV,71,Yes,Yes,No,71,Yes,Offer A,Yes,10
8725-JEDFD,27,Yes,Yes,No,26,Yes,None,No,0
8727-JQFHV,57,No,Yes,No,0,No,None,Yes,8
8727-XDPUD,37,Yes,No,No,25,No,None,No,0
8728-SKJLR,41,Yes,Yes,No,6,Yes,Offer B,No,0
8731-WBBMB,26,Yes,Yes,No,48,Yes,None,Yes,7
8734-DKSTZ,10,Yes,Yes,Yes,76,Yes,Offer D,No,0
8734-FNWVH,31,Yes,Yes,Yes,59,Yes,None,Yes,6
8735-DCXNF,10,Yes,Yes,No,9,Yes,Offer D,Yes,9
8735-IJJEG,14,Yes,Yes,No,59,Yes,None,Yes,6
8735-NBLWT,9,No,Yes,No,0,No,Offer E,No,0
8735-SDUFN,72,No,Yes,Yes,0,No,Offer A,Yes,5
8738-JOKAR,42,Yes,Yes,No,20,Yes,None,No,0
8739-QOTTN,2,No,Yes,No,0,No,Offer E,Yes,3
8739-WWKDU,25,Yes,Yes,Yes,3,Yes,None,No,0
8739-XNIKG,5,Yes,Yes,Yes,85,Yes,None,No,0
8740-CRYFY,1,Yes,Yes,No,22,Yes,Offer E,No,0
8740-XLHDR,5,Yes,No,No,59,Yes,None,No,0
8741-LQOBK,46,Yes,No,No,52,Yes,None,Yes,9
8745-PVESG,57,Yes,No,No,24,Yes,None,No,0
8746-BFOAJ,21,No,Yes,No,0,No,None,No,0
8746-OQQRW,4,No,Yes,Yes,0,No,Offer E,No,0
8747-UDCOI,65,No,Yes,No,0,No,Offer B,Yes,7
8748-HFWBO,19,No,Yes,No,0,No,Offer D,Yes,2
8749-CLJXC,1,No,Yes,No,0,No,None,No,0
8749-JMNKX,51,Yes,Yes,Yes,30,Yes,Offer B,Yes,1
8749-TZYEC,72,No,Yes,Yes,0,No,None,Yes,1
8750-QWZAJ,70,No,Yes,No,0,No,Offer A,Yes,1
8751-EDEKA,28,Yes,Yes,No,19,Yes,None,Yes,7
8752-GHJFU,71,Yes,Yes,Yes,10,Yes,None,Yes,7
8752-IMQOS,5,No,Yes,No,0,No,None,Yes,1
8752-STIVR,4,Yes,Yes,No,27,Yes,None,No,0
8755-IWJHN,69,Yes,Yes,Yes,13,Yes,None,Yes,5
8755-OGKNA,57,No,Yes,No,0,No,Offer B,Yes,5
8756-RDDLT,68,Yes,No,No,13,Yes,None,No,0
8757-TFHHJ,1,Yes,Yes,No,13,Yes,None,No,0
8760-ZRHKE,71,Yes,Yes,Yes,15,Yes,None,Yes,7
8761-NSOBC,44,Yes,Yes,No,23,Yes,None,No,0
8763-KIAFH,27,No,Yes,No,0,No,None,Yes,10
8766-PAFNE,71,Yes,Yes,No,27,Yes,Offer A,Yes,6
8769-KKTPH,63,Yes,Yes,Yes,16,Yes,Offer B,Yes,2
8773-HHUOZ,17,Yes,Yes,No,41,Yes,None,No,0
8774-GSBUN,72,No,Yes,Yes,0,No,None,Yes,8
8775-CEBBJ,9,Yes,Yes,No,29,Yes,None,No,0
8775-ERLNB,1,Yes,Yes,Yes,20,Yes,None,Yes,7
8775-LHDJH,1,Yes,Yes,Yes,30,Yes,Offer E,Yes,1
8777-MBMTS,65,Yes,Yes,No,9,Yes,Offer B,Yes,10
8777-PVYGU,52,Yes,Yes,No,18,Yes,Offer B,No,0
8778-LMWTJ,9,Yes,Yes,No,73,Yes,None,No,0
8779-QRDMV,1,Yes,No,No,8,No,None,No,0
8779-YIQQA,21,No,Yes,No,0,No,None,Yes,10
8780-IHCRN,63,No,Yes,Yes,0,No,None,Yes,5
8780-IXSTS,6,Yes,Yes,Yes,3,Yes,None,No,0
8780-RSYYU,25,No,Yes,No,0,No,Offer C,No,0
8780-YRMTT,66,Yes,No,No,29,No,Offer A,No,0
8782-LKFPK,44,Yes,Yes,Yes,16,Yes,None,No,0
8782-NUUOL,60,Yes,Yes,No,3,Yes,None,No,0
8784-CGILN,18,Yes,Yes,Yes,3,Yes,None,No,0
8785-CJSHH,60,Yes,Yes,Yes,51,Yes,None,Yes,9
8785-EPNCG,11,No,Yes,Yes,0,No,None,No,0
8788-DOXSU,59,Yes,Yes,No,6,Yes,None,No,0
8791-GFXLZ,12,Yes,Yes,No,12,Yes,None,No,0
8792-AOROI,8,Yes,Yes,No,41,Yes,Offer E,Yes,1
8799-OXZMD,28,Yes,No,No,14,Yes,Offer C,No,0
8800-JOOCF,12,Yes,Yes,Yes,19,Yes,None,No,0
8800-ZKRFW,30,Yes,Yes,Yes,18,Yes,None,Yes,9
8802-UNOJF,12,Yes,Yes,No,7,No,Offer D,No,0
8805-JNRAZ,2,Yes,Yes,No,4,Yes,Offer E,No,0
8806-EAGWC,3,Yes,Yes,No,51,Yes,Offer E,No,0
8807-ARQET,41,Yes,No,No,21,Yes,Offer B,No,0
8807-OPMBM,55,No,Yes,Yes,0,No,Offer B,Yes,1
8808-ELEHO,8,Yes,Yes,Yes,26,Yes,None,No,0
8809-RIHDD,72,Yes,Yes,Yes,23,Yes,None,Yes,1
8809-XKHMD,72,Yes,Yes,Yes,15,Yes,Offer A,Yes,5
8812-ZRHFP,30,Yes,Yes,No,58,Yes,Offer C,No,0
8815-LMFLX,25,No,Yes,Yes,0,No,Offer C,Yes,8
8816-VXNZD,1,Yes,Yes,Yes,8,Yes,None,No,0
8818-DOPVL,46,Yes,Yes,Yes,30,Yes,Offer B,No,0
8818-XYFCQ,32,Yes,Yes,Yes,26,No,Offer C,Yes,1
8819-IMISP,31,Yes,Yes,Yes,23,Yes,None,No,0
8819-WFGGJ,68,Yes,No,No,16,Yes,Offer A,Yes,7
8819-ZBYNA,58,Yes,Yes,Yes,7,Yes,None,Yes,6
8821-KVZKQ,70,Yes,No,No,19,Yes,Offer A,Yes,1
8821-XNHVZ,1,Yes,Yes,No,7,Yes,None,Yes,1
8822-KNBHV,48,Yes,Yes,Yes,27,Yes,None,No,0
8823-RLPWL,72,Yes,Yes,Yes,73,Yes,Offer A,Yes,5
8824-RWFXJ,3,Yes,Yes,No,52,Yes,Offer E,Yes,1
8835-VSDSE,2,Yes,Yes,No,27,Yes,Offer E,Yes,1
8837-VVWLQ,8,Yes,Yes,No,6,Yes,None,No,0
8838-GPHZP,63,No,Yes,No,0,No,None,No,0
8840-DQLGN,35,Yes,Yes,Yes,22,Yes,None,Yes,1
8844-TONUD,13,Yes,Yes,No,11,Yes,Offer D,Yes,4
8845-LWKGE,30,Yes,Yes,No,18,Yes,Offer C,Yes,4
8847-GEOOQ,60,Yes,No,No,2,Yes,Offer B,Yes,10
8849-AYPTR,33,Yes,Yes,No,17,No,Offer C,Yes,1
8849-GYOKR,54,Yes,Yes,Yes,21,Yes,None,Yes,2
8849-PRIQJ,67,Yes,Yes,Yes,19,Yes,None,Yes,7
8851-RAGOV,25,Yes,Yes,No,73,Yes,None,Yes,10
8853-TZDGH,72,Yes,Yes,Yes,13,Yes,None,No,0
8854-CCVSQ,18,Yes,Yes,Yes,7,No,None,No,0
8857-CUPFQ,63,No,Yes,No,0,No,Offer B,Yes,9
8859-AXJZP,39,No,Yes,Yes,0,No,None,Yes,7
8859-DZTGQ,33,No,Yes,No,0,No,None,No,0
8859-YSTWS,48,No,Yes,No,0,No,Offer B,No,0
8861-HGGKB,10,Yes,Yes,Yes,20,Yes,None,No,0
8865-TNMNX,10,Yes,Yes,No,7,Yes,Offer D,Yes,6
8868-GAGIO,45,Yes,Yes,Yes,15,Yes,None,Yes,8
8868-WOZGU,28,Yes,Yes,Yes,13,No,Offer C,No,0
8869-LIHMK,64,Yes,Yes,Yes,4,Yes,None,No,0
8869-TORSS,48,Yes,Yes,No,13,Yes,None,No,0
8871-JLMHM,68,Yes,Yes,Yes,26,Yes,Offer A,Yes,3
8873-GLDMH,6,Yes,Yes,Yes,9,Yes,None,No,0
8873-TMKGR,29,No,Yes,No,0,No,Offer C,No,0
8874-EJNSR,39,No,Yes,Yes,0,No,None,Yes,8
8875-AKBYH,20,Yes,Yes,Yes,9,No,Offer D,No,0
8878-HMWBV,3,Yes,Yes,No,29,No,Offer E,No,0
8878-RYUKI,52,Yes,Yes,No,59,Yes,None,No,0
8879-XUAHX,71,Yes,Yes,Yes,9,Yes,None,Yes,4
8879-ZKJOF,41,Yes,Yes,No,5,Yes,None,No,0
8882-TLVRW,69,Yes,No,No,11,Yes,None,Yes,3
8883-ANODQ,68,Yes,Yes,Yes,30,Yes,None,Yes,3
8883-GRDWQ,20,Yes,Yes,No,21,Yes,None,No,0
8884-ADFVN,7,Yes,Yes,Yes,3,Yes,None,Yes,2
8884-FEEWR,35,No,Yes,No,0,No,Offer C,No,0
8884-MRNSU,17,No,Yes,No,0,No,Offer D,Yes,8
8885-QSQBX,1,Yes,Yes,No,15,Yes,None,No,0
8887-IPQNC,7,Yes,Yes,No,24,No,None,Yes,4
8894-JVDCV,62,Yes,Yes,Yes,13,Yes,Offer B,No,0
8896-BQTTI,1,No,Yes,Yes,0,No,Offer E,No,0
8896-RAZCR,44,No,Yes,No,0,No,Offer B,No,0
8898-KASCD,39,Yes,No,No,14,Yes,None,No,0
8901-HJXTF,12,Yes,No,No,27,Yes,None,Yes,1
8901-UPRHR,72,Yes,Yes,Yes,14,Yes,Offer A,Yes,4
8902-ZEOVF,47,No,Yes,No,0,No,Offer B,Yes,9
8903-WMRNW,15,Yes,Yes,No,13,Yes,None,Yes,8
8903-XEBGX,2,Yes,Yes,No,59,Yes,Offer E,No,0
8904-OPDCK,54,Yes,No,No,4,Yes,Offer B,Yes,4
8905-IAZPF,69,Yes,Yes,No,11,Yes,None,Yes,4
8908-NMQTX,72,Yes,No,No,9,Yes,None,No,0
8908-SLFCJ,21,No,Yes,No,0,No,Offer D,No,0
8909-BOLNL,3,No,Yes,No,0,No,None,No,0
8910-ICHIU,46,Yes,Yes,No,59,Yes,Offer B,No,0
8910-LEDAG,34,Yes,Yes,No,8,Yes,None,Yes,2
8914-RBTSB,31,Yes,Yes,Yes,17,No,None,Yes,1
8915-NNTRC,72,Yes,Yes,Yes,85,Yes,None,Yes,4
8917-FAEMR,37,No,Yes,No,0,No,None,No,0
8917-SZTTJ,60,No,Yes,No,0,No,None,Yes,7
8919-FYFQZ,44,Yes,No,No,28,Yes,None,Yes,2
8920-NAVAY,62,Yes,Yes,Yes,8,Yes,None,No,0
8922-LIEGH,25,Yes,Yes,Yes,6,Yes,None,No,0
8922-NPKBJ,42,No,Yes,No,0,No,None,Yes,10
8929-KSWIH,25,Yes,Yes,No,51,Yes,Offer C,No,0
8930-XOTDP,18,Yes,Yes,No,30,Yes,None,Yes,1
8931-GJJIQ,9,Yes,Yes,Yes,17,Yes,None,No,0
8932-CZHRQ,68,Yes,Yes,Yes,29,Yes,Offer A,No,0
8937-RDTHP,1,Yes,Yes,No,11,Yes,None,No,0
8938-UMKPI,47,Yes,Yes,Yes,25,No,Offer B,No,0
8942-DBMHZ,12,No,Yes,No,0,No,None,No,0
8943-URTMR,2,Yes,Yes,No,21,Yes,Offer E,No,0
8944-AILEF,15,No,Yes,No,0,No,Offer D,Yes,1
8945-GRKHX,1,Yes,Yes,No,10,Yes,Offer E,No,0
8945-MUQUF,51,Yes,Yes,Yes,58,Yes,Offer B,No,0
8946-BFWSG,63,No,Yes,Yes,0,No,Offer B,Yes,8
8947-YRTDV,32,Yes,Yes,No,76,No,None,Yes,1
8949-JTMAY,29,Yes,Yes,Yes,2,Yes,Offer C,No,0
8950-MTZNV,1,Yes,Yes,No,13,Yes,Offer E,No,0
8952-WCVCD,41,Yes,Yes,No,14,Yes,Offer B,Yes,2
8957-THMOA,50,No,Yes,No,0,No,None,No,0
8958-JPTRR,56,No,Yes,Yes,0,No,None,Yes,7
8961-QDZZJ,57,Yes,Yes,No,22,Yes,Offer B,Yes,3
8963-JLGJT,3,Yes,Yes,No,69,Yes,Offer E,No,0
8963-MQVYN,22,No,Yes,No,0,No,Offer D,No,0
8966-KZXXA,36,No,Yes,Yes,0,No,None,Yes,9
8966-OIQHG,22,No,Yes,No,0,No,None,Yes,8
8966-SNIZF,70,No,Yes,No,0,No,None,Yes,9
8967-SZQAS,14,Yes,Yes,No,48,No,Offer D,No,0
8969-PRHFK,18,No,Yes,No,0,No,Offer D,No,0
8970-ANWXO,23,Yes,Yes,Yes,3,Yes,Offer D,No,0
8972-HJWNV,7,Yes,Yes,Yes,12,Yes,Offer E,Yes,1
8974-OVACP,1,No,Yes,No,0,No,None,No,0
8975-SKGRX,71,Yes,Yes,Yes,27,No,None,Yes,1
8976-OQHGT,4,Yes,Yes,No,56,Yes,None,Yes,5
8979-CAMGB,64,Yes,Yes,Yes,26,Yes,None,No,0
8980-WQFWL,35,Yes,Yes,No,7,Yes,None,No,0
8981-FJGLA,11,Yes,Yes,Yes,23,Yes,Offer D,No,0
8982-NHAVY,27,Yes,Yes,Yes,73,No,Offer C,No,0
8984-EYLLL,64,Yes,Yes,Yes,30,Yes,None,Yes,5
8984-HPEMB,71,Yes,Yes,Yes,21,Yes,Offer A,No,0
8985-OOPOS,1,Yes,Yes,No,30,Yes,None,No,0
8988-ECPJR,34,Yes,Yes,Yes,15,Yes,Offer C,Yes,1
8990-YOZLV,69,Yes,Yes,Yes,7,Yes,Offer A,No,0
8990-ZXLSU,9,Yes,Yes,No,5,Yes,Offer E,No,0
8992-CEUEN,1,No,Yes,No,0,No,None,No,0
8992-JQYUN,1,Yes,No,No,20,Yes,Offer E,Yes,1
8992-OBVDG,21,Yes,Yes,No,52,Yes,Offer D,No,0
8992-VONJD,13,Yes,Yes,No,10,Yes,None,No,0
8993-IZEUX,7,Yes,Yes,No,7,Yes,None,No,0
8993-PHFWD,3,Yes,No,No,27,Yes,None,No,0
8996-ZROXE,57,Yes,Yes,No,24,Yes,Offer B,No,0
8999-BOHSE,11,Yes,Yes,No,27,Yes,None,No,0
8999-EXMNO,19,No,Yes,No,0,No,Offer D,Yes,1
8999-XXGNS,72,Yes,Yes,Yes,16,No,Offer A,Yes,7
8999-YPYBV,45,Yes,Yes,No,3,Yes,Offer B,Yes,3
9000-PLFUZ,60,Yes,No,No,22,No,None,Yes,3
9003-CPATH,42,Yes,Yes,Yes,14,Yes,None,No,0
9013-AQORL,48,Yes,No,No,48,Yes,Offer B,No,0
9018-PCIOK,55,Yes,Yes,No,20,Yes,Offer B,No,0
9019-QVLZD,1,Yes,Yes,No,15,No,None,No,0
9025-AOMKI,6,Yes,Yes,Yes,5,Yes,Offer E,No,0
9025-ZRPVR,9,No,Yes,No,0,No,Offer E,No,0
9026-LHEVG,9,Yes,No,No,21,No,Offer E,No,0
9026-RNUJS,5,Yes,Yes,No,28,Yes,None,No,0
9027-TMATR,43,Yes,Yes,No,27,Yes,None,Yes,1
9027-YFHQJ,7,No,Yes,Yes,0,No,Offer E,No,0
9028-LIHRP,71,Yes,Yes,No,27,Yes,None,Yes,1
9029-FEGVJ,32,Yes,Yes,Yes,11,Yes,Offer C,Yes,2
9030-QGZNL,8,No,Yes,No,0,No,None,No,0
9031-ZVQPT,72,Yes,Yes,Yes,71,Yes,None,Yes,10
9033-EOXWV,12,Yes,Yes,Yes,22,Yes,None,No,0
9036-CSKBW,51,Yes,Yes,Yes,6,Yes,None,No,0
9039-RBEEE,39,Yes,No,No,48,Yes,None,No,0
