customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,unit
8378-LKJAF,Month-to-Month,Yes,Credit card (automatic),10115,24.22,3956.7,0,0,920.36,4877.06,cents
8380-MQINP,Two Year,No,Mailed check,20.3,3.18,1079.05,0,0,174.9,1253.95,dollars
8380-PEFPE,Month-to-Month,Yes,Electronic check,7165.000000000001,17.54,71.65,0,0,17.54,89.19,cents
8382-SHQEH,Month-to-Month,Yes,Electronic check,84.9,29,764.95,0,0,232,996.95,dollars
8383-SGHJU,One Year,No,Electronic check,59.4,10.28,1952.8,0,0,339.24,2292.04,dollars
8384-FZBJK,Month-to-Month,Yes,Electronic check,10060,32.37,5611.7,0,0,1845.09,7456.79,cents
8387-MOJJT,Month-to-Month,Yes,Credit card (automatic),77.95,34.02,3384,0,0,1428.84,4812.84,dollars
8387-UGUSU,Month-to-Month,No,Mailed check,20.05,37.9,284.3,0,0,568.5,852.8,dollars
8388-DMKAE,Two Year,No,Mailed check,20.25,15.86,174.65,0,0,126.88,301.53,dollars
8388-FYNPZ,Month-to-Month,No,Electronic check,56.75,34.69,245.15,0,0,138.76,383.91,dollars
8390-FESFV,Two Year,No,Bank transfer (automatic),8450,6.05,5193.2,0,0,375.1,5568.3,cents
8393-DLHGA,Month-to-Month,Yes,Electronic check,9590,5.27,2448.75,0,0,131.75,2580.5,cents
8393-JMVMB,Month-to-Month,No,Mailed check,19.45,29.15,19.45,0,0,29.15,48.6,dollars
8395-ETZKQ,One Year,No,Bank transfer (automatic),19.5,35.14,1193.55,0,0,2389.52,3583.07,dollars
8397-MVTAZ,Month-to-Month,Yes,Electronic check,10005,23.09,3480,0,20,785.06,4285.06,cents
8398-TBIYD,Two Year,Yes,Bank transfer (automatic),8470,8.48,6185.15,0,0,610.56,6795.71,cents
8399-YNDCH,Month-to-Month,Yes,Bank transfer (automatic),60.05,34.62,1236.15,0,0,727.02,1963.17,dollars
8400-WZICQ,Month-to-Month,No,Electronic check,5570,36.41,3131.8,34.16,0,2002.55,5100.19,cents
8401-EMUWF,Month-to-Month,Yes,Bank transfer (automatic),6940.000000000001,16.67,3058.3,0,0,700.14,3758.44,cents
8402-EIVQS,One Year,Yes,Credit card (automatic),100.9,31.41,6733.15,0,0,2104.47,8837.62,dollars
8402-OOOHJ,Two Year,No,Mailed check,20.65,31.62,835.15,0,0,1296.42,2131.57,dollars
8404-FYDIB,Month-to-Month,Yes,Credit card (automatic),86.65,49.87,2208.75,0,0,1296.62,3505.37,dollars
8404-GFGCZ,Month-to-Month,No,Electronic check,65.6,10.13,250.1,0,0,40.52,290.62,dollars
8404-VIOMB,Two Year,Yes,Bank transfer (automatic),62.5,0,4136.4,0,0,0,4136.4,dollars
8404-VLQFB,Month-to-Month,Yes,Electronic check,25.25,29.55,394.85,0,0,443.25,838.1,dollars
8405-IGQFX,One Year,Yes,Credit card (automatic),90.05,40.34,5817,0,0,2541.42,8358.42,dollars
8406-LNMHF,One Year,Yes,Credit card (automatic),8295,4.21,4903.15,0,0,248.39,5151.54,cents
8409-WQJUX,One Year,No,Electronic check,5420,0,1423.15,0,0,0,1423.15,cents
8410-BGQXN,Month-to-Month,No,Mailed check,19.4,22.54,93.4,0,0,90.16,183.56,dollars
8413-VONUO,Month-to-Month,No,Electronic check,95.65,16.76,167.3,0,0,33.52,200.82,dollars
8413-YNHNV,Two Year,No,Mailed check,9065,47.43,6322.1,0,0,3272.67,9594.77,cents
8414-MYSHR,Month-to-Month,Yes,Electronic check,9140,4.59,449.75,0,0,22.95,472.7,cents
8414-OOEEL,Two Year,Yes,Credit card (automatic),7950,12.48,5196.1,0,0,823.68,6019.78,cents
8417-FMLZI,Month-to-Month,Yes,Credit card (automatic),8355,26.91,477.55,0,0,161.46,639.01,cents
8417-GSODA,One Year,No,Bank transfer (automatic),92.2,13.19,2568.15,0,0,369.32,2937.47,dollars
8421-WZOOW,Month-to-Month,Yes,Credit card (automatic),95.3,28.25,5567.45,0,0,1610.25,7177.7,dollars
8429-XIBUM,Month-to-Month,Yes,Bank transfer (automatic),10135,10.33,2317.1,0,0,227.26,2544.36,cents
8430-TWCBX,One Year,No,Credit card (automatic),20.7,29.18,1032.05,0,0,1429.82,2461.87,dollars
8433-WPJTV,One Year,Yes,Bank transfer (automatic),10390,1.58,6767.1,0,0,102.7,6869.8,cents
8433-WXGNA,Month-to-Month,Yes,Electronic check,75.7,42.16,189.2,0,0,84.32,273.52,dollars
8434-PNQZX,Two Year,Yes,Credit card (automatic),78.45,20.27,3373.4,0,0,851.34,4224.74,dollars
8434-VGEQQ,Two Year,No,Credit card (automatic),20.55,46.76,1305.95,0,0,2852.36,4158.31,dollars
8436-BJUMM,Month-to-Month,Yes,Electronic check,83.75,35.9,2070.6,0,0,933.4,3004,dollars
8439-LTUGF,Month-to-Month,Yes,Credit card (automatic),20,19.1,198.6,0,0,191,389.6,dollars
8441-SHIPE,Two Year,Yes,Bank transfer (automatic),2560,16.72,1790.35,46.06,0,1120.24,2864.53,cents
8443-WVPSS,Month-to-Month,Yes,Electronic check,9985,43.28,990.9,0,0,432.8,1423.7,cents
8443-ZRDBZ,Month-to-Month,Yes,Electronic check,76.05,42.44,318.9,0,0,169.76,488.66,dollars
8444-WRIDW,Month-to-Month,Yes,Credit card (automatic),80.45,45.59,5224.35,0,140,3008.94,8373.29,dollars
8445-DNBAE,Month-to-Month,Yes,Electronic check,5005,43.05,50.05,0,0,43.05,93.1,cents
8450-JOVAH,Month-to-Month,No,Mailed check,56.7,5.67,113.55,0,0,11.34,124.89,dollars
8450-LUGUK,Two Year,Yes,Bank transfer (automatic),24.1,44.68,861.85,0,0,1653.16,2515.01,dollars
8450-UYIBU,Two Year,Yes,Electronic check,39.85,0,1434.6,0,0,0,1434.6,dollars
8454-AATJP,Two Year,No,Credit card (automatic),115.05,19.6,8405,0,0,1411.2,9816.2,dollars
8455-HIRAQ,Month-to-Month,No,Mailed check,44.45,10.91,369.3,0,0,87.28,456.58,dollars
8456-QDAVC,Month-to-Month,Yes,Bank transfer (automatic),78.7,29.55,1495.1,26.84,0,561.45,2029.71,dollars
8457-XIGKN,Month-to-Month,Yes,Credit card (automatic),19.6,29.12,356.15,0,0,582.4,938.55,dollars
8461-EFQYM,One Year,Yes,Electronic check,24.25,46.18,914.4,35.61,0,1754.84,2633.63,dollars
8464-EETCQ,Two Year,No,Credit card (automatic),18.8,19.69,1094.35,0,0,1122.33,2216.68,dollars
8465-SBRXP,Two Year,Yes,Bank transfer (automatic),94.9,25.84,3616.25,0,0,981.92,4598.17,dollars
8466-PZBLH,Two Year,No,Bank transfer (automatic),10460,11.31,6885.75,0,0,757.77,7643.52,cents
8467-WYNSR,Month-to-Month,No,Mailed check,5510,37.11,1253.15,0,0,816.42,2069.57,cents
8468-EHYJA,Month-to-Month,Yes,Electronic check,9965,12.19,5497.05,0,0,694.83,6191.88,cents
8468-FZTOE,Two Year,Yes,Electronic check,74.35,17.21,5237.4,0,50,1239.12,6526.52,dollars
8469-SNFFH,One Year,No,Bank transfer (automatic),79.4,43.46,5528.9,0,0,3042.2,8571.1,dollars
8473-VUVJN,Month-to-Month,Yes,Electronic check,73.65,39.88,73.65,0,0,39.88,113.53,dollars
8474-UMLNT,Month-to-Month,No,Bank transfer (automatic),67.8,28.45,842.25,0,0,369.85,1212.1,dollars
8480-PPONV,Two Year,No,Bank transfer (automatic),115.55,40.66,7159.05,0,0,2520.92,9679.97,dollars
8481-YYXWG,Month-to-Month,Yes,Electronic check,89.35,10.11,461.7,0,0,50.55,512.25,dollars
8485-GJCDN,Month-to-Month,Yes,Mailed check,6905,30.05,318.5,0,0,150.25,468.75,cents
8486-AYEQH,Month-to-Month,Yes,Electronic check,76.05,38.78,2227.8,0,0,1202.18,3429.98,dollars
8490-BXHEO,Month-to-Month,Yes,Credit card (automatic),80.55,38.79,1411.65,0,0,698.22,2109.87,dollars
8495-LJDFO,Two Year,Yes,Bank transfer (automatic),108.95,22.86,7111.3,0,0,1463.04,8574.34,dollars
8495-PRWFH,Month-to-Month,No,Electronic check,55.65,27,2421.75,0,0,1134,3555.75,dollars
8496-DMZUK,One Year,No,Bank transfer (automatic),90.4,7.19,2820.65,0,0,215.7,3036.35,dollars
8496-EJAUI,Month-to-Month,Yes,Credit card (automatic),7384.999999999999,1.79,1424.5,0,130,34.01,1588.51,cents
8498-XXGWA,Month-to-Month,Yes,Mailed check,55.15,19.99,3673.15,0,0,1299.35,4972.5,dollars
8499-BRXTD,One Year,No,Mailed check,20.1,38.73,401.85,0,0,697.14,1098.99,dollars
8510-AWCXC,Month-to-Month,Yes,Electronic check,10080,7.22,1308.1,0,0,93.86,1401.96,cents
8510-BBWMU,One Year,Yes,Mailed check,1975,37.46,806.95,0,0,1535.86,2342.81,cents
8510-TMWYB,Two Year,Yes,Bank transfer (automatic),59.8,23.02,3246.45,0,0,1243.08,4489.53,dollars
8512-WIWYV,One Year,No,Credit card (automatic),20.35,36.78,707.5,0,0,1176.96,1884.46,dollars
8513-OLYGY,Two Year,No,Credit card (automatic),115.8,27.59,8332.15,0,0,1986.48,10318.63,dollars
8514-VZHEB,Two Year,No,Mailed check,19.5,18.75,1147.85,0,0,1106.25,2254.1,dollars
8515-OCTJS,Two Year,No,Credit card (automatic),24.75,19.75,692.1,0,0,493.75,1185.85,dollars
8519-IMDHU,Month-to-Month,Yes,Bank transfer (automatic),85.6,45.25,1345.55,0,0,678.75,2024.3,dollars
8519-QJGJD,Month-to-Month,No,Electronic check,7534.999999999999,18.74,1025.95,0,0,262.36,1288.31,cents
8532-UEFWH,Two Year,No,Mailed check,2575,49.51,1345.85,0,0,2574.52,3920.37,cents
8535-SFUTN,Month-to-Month,Yes,Electronic check,10645,36.05,6300.15,0,0,2199.05,8499.2,cents
8540-ZQGEA,Two Year,No,Credit card (automatic),20.05,32.72,1102.4,0,0,1766.88,2869.28,dollars
8541-QVFKM,Month-to-Month,Yes,Electronic check,73.5,17.3,632.2,0,0,138.4,770.6,dollars
8543-MSDMF,Month-to-Month,Yes,Electronic check,77.4,44.42,206.15,0,0,133.26,339.41,dollars
8544-GOQSH,Month-to-Month,Yes,Credit card (automatic),8005,1.69,1112.3,0,0,23.66,1135.96,cents
8544-JNBOX,Two Year,Yes,Mailed check,20.8,23.43,1521.2,0,0,1686.96,3208.16,dollars
8547-NSBBO,Month-to-Month,Yes,Mailed check,96.75,39.87,3403.4,0,130,1395.45,4928.85,dollars
8548-AWOFC,Month-to-Month,No,Electronic check,6385,7.67,4264.6,0,0,506.22,4770.82,cents
8550-XSXUQ,One Year,Yes,Credit card (automatic),70.55,38.82,3420.5,0,0,1863.36,5283.86,dollars
8552-OBVRU,Two Year,Yes,Electronic check,104.5,13.4,5068.05,0,0,643.2,5711.25,dollars
8559-CIZFV,One Year,No,Mailed check,77.5,17.57,1625,18.39,80,368.97,2055.58,dollars
8559-WNQZS,Two Year,No,Mailed check,20.45,43.82,20.45,0,0,43.82,64.27,dollars
8561-NMTBD,One Year,Yes,Credit card (automatic),11235,20.41,7388.45,0,0,1367.47,8755.92,cents
8562-GHPPI,Month-to-Month,No,Credit card (automatic),19.8,11.96,19.8,0,0,11.96,31.76,dollars
8563-IIOXK,One Year,Yes,Electronic check,49.75,36.14,331.3,0,0,252.98,584.28,dollars
8563-OYMQY,Month-to-Month,Yes,Credit card (automatic),9095,34.98,1612.2,0,0,594.66,2206.86,cents
8564-LDKFL,One Year,Yes,Bank transfer (automatic),106,29.46,4178.65,47.02,0,1178.4,5310.03,dollars
8565-CLBZW,Month-to-Month,Yes,Mailed check,89.85,27.97,2165.05,0,0,671.28,2836.33,dollars
8565-HBFNN,One Year,Yes,Credit card (automatic),107.2,33.37,7317.1,0,0,2302.53,9619.63,dollars
8565-WUXZU,Two Year,Yes,Credit card (automatic),8480,5.51,6141.65,0,0,396.72,6538.37,cents
8566-YPRGL,Month-to-Month,Yes,Mailed check,19.5,33.02,19.5,0,0,33.02,52.52,dollars
8570-KLJYJ,One Year,No,Mailed check,5445,25.95,1893.5,0,0,934.2,2827.7,cents
8571-ZCMCX,Two Year,Yes,Credit card (automatic),6000,0,2768.65,0,0,0,2768.65,cents
8573-CGOCC,Month-to-Month,No,Credit card (automatic),19.75,24.79,294.9,0,0,396.64,691.54,dollars
8573-JGCZW,One Year,Yes,Bank transfer (automatic),19.65,47.79,351.55,0,0,812.43,1163.98,dollars
8577-QSOCG,Two Year,Yes,Mailed check,2020,26.84,746.05,0,0,1019.92,1765.97,cents
8580-AECUZ,Month-to-Month,Yes,Electronic check,79.1,42.3,79.1,0,0,42.3,121.4,dollars
8580-QVLOC,Two Year,No,Credit card (automatic),9245,25.77,6440.25,0,0,1855.44,8295.69,cents
8582-KRHPJ,Month-to-Month,Yes,Mailed check,35,0,1782.4,0,0,0,1782.4,dollars
8584-KMVXD,Month-to-Month,No,Electronic check,75.6,11.2,535.55,0,10,89.6,635.15,dollars
8587-XYZSF,Two Year,No,Bank transfer (automatic),5055,32.58,3260.1,0,0,2182.86,5442.96,cents
8590-OHDIW,One Year,No,Mailed check,2030,44.32,749.35,10.65,0,1684.16,2422.86,cents
8590-YFFQO,Two Year,No,Credit card (automatic),64.95,1.63,4523.25,42.89,0,114.1,4594.46,dollars
8591-NXRCV,Month-to-Month,Yes,Bank transfer (automatic),74.65,31.08,3090.65,0,100,1274.28,4464.93,dollars
8591-TKMZH,Two Year,Yes,Mailed check,11110,46.1,6555.2,0,0,2719.9,9275.1,cents
8592-PLTMQ,One Year,No,Mailed check,2470,4.03,1642.75,0,0,257.92,1900.67,cents
8593-WHYHV,Month-to-Month,Yes,Electronic check,8530,14.28,264.8,0,0,42.84,307.64,cents
8595-SIZNC,One Year,No,Bank transfer (automatic),25.6,15.27,548.8,0,0,335.94,884.74,dollars
8597-CTXVJ,One Year,No,Bank transfer (automatic),64.95,26.62,4551.5,20.87,0,1863.4,6394.03,dollars
8597-CWYHH,One Year,No,Mailed check,9435,41.22,3921.3,0,0,1772.46,5693.76,cents
8601-QACRS,Month-to-Month,Yes,Mailed check,5060,37.1,249.95,0,20,185.5,455.45,cents
8603-IJWDN,Month-to-Month,Yes,Electronic check,8660,5.43,86.6,0,0,5.43,92.03,cents
8605-ITULD,Month-to-Month,No,Mailed check,19.55,5.1,19.55,0,0,5.1,24.65,dollars
8606-CIQUL,Two Year,Yes,Credit card (automatic),11575,30.78,8399.15,0,110,2216.16,10725.31,cents
8606-OEGQZ,Two Year,No,Credit card (automatic),25.3,30.22,454.65,0,0,543.96,998.61,dollars
8608-OZTLB,One Year,No,Electronic check,7405,31.45,2802.3,0,0,1195.1,3997.4,cents
8610-WFCJF,Month-to-Month,Yes,Electronic check,95.6,49.63,4783.5,0,0,2431.87,7215.37,dollars
8610-ZIKJJ,One Year,No,Mailed check,20.3,35.42,31.9,0,0,70.84,102.74,dollars
8612-GXIDD,Two Year,Yes,Bank transfer (automatic),25.4,44.12,313,0,0,529.44,842.44,dollars
8614-VGMMV,Month-to-Month,Yes,Electronic check,49.1,9.71,679.55,0,0,145.65,825.2,dollars
8617-ENBDS,Month-to-Month,Yes,Credit card (automatic),73.6,27.34,232.5,0,10,82.02,324.52,dollars
8619-IJNDK,Two Year,No,Credit card (automatic),6405,4.71,4492.9,0,0,334.41,4827.31,cents
8620-RJPZN,Month-to-Month,No,Electronic check,20.7,45.86,20.7,0,0,45.86,66.56,dollars
8621-MNIHH,Month-to-Month,Yes,Electronic check,9425,2.88,3217.55,0,0,97.92,3315.47,cents
8622-ZLFKO,Month-to-Month,Yes,Electronic check,9075,23.35,512.25,0,0,140.1,652.35,cents
8623-TMRBY,Month-to-Month,Yes,Electronic check,84.2,43.58,4146.05,0,0,2222.58,6368.63,dollars
8623-ULFNQ,Two Year,Yes,Electronic check,66.05,12.09,1652.4,47.73,0,314.34,1919.01,dollars
8624-GIOUT,Month-to-Month,Yes,Credit card (automatic),59.75,35.87,2934.3,0,0,1757.63,4691.93,dollars
8625-AZYZY,Month-to-Month,Yes,Electronic check,104.65,3,2542.45,0,0,72,2614.45,dollars
8626-PTQGE,Two Year,Yes,Bank transfer (automatic),60.05,0,4176.7,41.21,0,0,4135.49,dollars
8626-XHBIE,Two Year,Yes,Mailed check,24.8,22.47,1424.2,0,0,1258.32,2682.52,dollars
8627-EHGIP,One Year,Yes,Mailed check,53.95,0,2375.4,0,0,0,2375.4,dollars
8627-ZYGSZ,One Year,Yes,Electronic check,7890.000000000001,39.52,3650.35,0,0,1857.44,5507.79,cents
8628-MFKAX,Two Year,Yes,Credit card (automatic),116.75,14.75,8277.05,0,0,1062,9339.05,dollars
8630-FJLIB,Month-to-Month,Yes,Electronic check,69.8,34.12,1221.65,0,0,614.16,1835.81,dollars
8630-QSGXK,Two Year,Yes,Bank transfer (automatic),75.2,9.99,3901.25,0,0,509.49,4410.74,dollars
8631-NBHFZ,Two Year,No,Credit card (automatic),7940.000000000001,30.03,5154.6,0,150,1981.98,7286.58,cents
8631-WUXGY,Month-to-Month,Yes,Electronic check,99.8,17.51,4391.25,0,0,805.46,5196.71,dollars
8631-XVRZL,One Year,Yes,Mailed check,2014.9999999999998,48.61,163.7,0,0,437.49,601.19,cents
8634-CILSZ,One Year,Yes,Bank transfer (automatic),104.7,20.44,7220.35,0,0,1410.36,8630.71,dollars
8634-MPHTR,Month-to-Month,Yes,Electronic check,100.05,8.97,4871.05,0,0,421.59,5292.64,dollars
8637-XJIVR,Month-to-Month,Yes,Electronic check,78.95,25.34,927.35,0,80,304.08,1311.43,dollars
8639-NHQEI,Two Year,Yes,Bank transfer (automatic),9590,11.85,6954.15,0,0,853.2,7807.35,cents
8640-SDGKB,Month-to-Month,Yes,Electronic check,74.4,28.89,299.7,0,0,115.56,415.26,dollars
8642-GVWRF,Month-to-Month,No,Bank transfer (automatic),79.7,28.86,165,0,0,57.72,222.72,dollars
8644-XLFBW,Month-to-Month,Yes,Electronic check,71.65,28.46,71.65,0,0,28.46,100.11,dollars
8644-XYTSV,Month-to-Month,Yes,Bank transfer (automatic),40.15,0,1626.05,0,0,0,1626.05,dollars
8645-KOMJQ,Two Year,Yes,Bank transfer (automatic),81.95,49.16,5601.4,0,0,3392.04,8993.44,dollars
8645-KWHJO,Month-to-Month,Yes,Electronic check,55,0,771.95,0,0,0,771.95,dollars
8646-JCOMS,One Year,Yes,Bank transfer (automatic),90.55,11.72,6130.95,0,0,773.52,6904.47,dollars
8647-SDTWQ,Month-to-Month,Yes,Electronic check,7430,49.95,4018.35,0,70,2847.15,6935.5,cents
8648-PFRMP,Two Year,Yes,Electronic check,4635,0,672.7,0,0,0,672.7,cents
8650-RHRKE,Month-to-Month,Yes,Electronic check,29.65,0,118.5,0,0,0,118.5,dollars
8651-ENBZX,One Year,Yes,Electronic check,10600,34.39,6441.4,0,110,2063.4,8614.8,cents
8652-YHIYU,One Year,Yes,Credit card (automatic),79.5,27.23,1264.2,0,0,435.68,1699.88,dollars
8654-DHAOW,Month-to-Month,No,Mailed check,5415,21.3,101.65,0,10,42.6,154.25,cents
8659-HDIYE,Two Year,No,Credit card (automatic),74.65,27.7,4869.35,47.04,0,1772.8,6595.11,dollars
8659-IOOPU,Two Year,No,Electronic check,100.45,32.16,7159.7,16.12,0,2283.36,9426.94,dollars
8660-BUETV,Month-to-Month,No,Mailed check,4475,34.89,148.05,0,10,104.67,262.72,cents
8661-BOYNW,Two Year,Yes,Credit card (automatic),84.4,5.25,6096.45,0,0,378,6474.45,dollars
8663-UPDGF,Month-to-Month,Yes,Bank transfer (automatic),69.5,25.4,1800.05,0,0,660.4,2460.45,dollars
8665-UTDHZ,Month-to-Month,No,Electronic check,3020,0,30.2,0,0,0,30.2,cents
8668-KNZTI,One Year,No,Electronic check,53.75,47.9,2790.65,43.12,0,2490.8,5238.33,dollars
8670-ERCJH,Two Year,No,Bank transfer (automatic),11340,2.56,8164.1,0,0,184.32,8348.42,cents
8670-MEFCP,Two Year,Yes,Credit card (automatic),92.9,40.54,3379.25,0,0,1459.44,4838.69,dollars
8671-KKKOS,Month-to-Month,No,Electronic check,45.55,0,2062.15,0,0,0,2062.15,dollars
8672-OAUPW,One Year,No,Credit card (automatic),47.85,36.59,2356.75,18.39,0,1866.09,4204.45,dollars
8676-OOQEJ,Month-to-Month,No,Electronic check,30.5,0,118.4,0,0,0,118.4,dollars
8676-TRMJS,Month-to-Month,No,Mailed check,75,34.49,209.1,0,0,103.47,312.57,dollars
8677-HDZEE,Month-to-Month,Yes,Bank transfer (automatic),105.45,2.5,5916.95,0,0,140,6056.95,dollars
8679-JOEVF,Month-to-Month,No,Electronic check,5940,36.83,1023.9,0,0,589.28,1613.18,cents
8679-LZBMD,One Year,Yes,Bank transfer (automatic),90.65,23.75,3974.15,0,0,1045,5019.15,dollars
8680-CGLTP,One Year,Yes,Electronic check,58.75,8,1696.2,0,50,232,1978.2,dollars
8681-ICONS,Month-to-Month,Yes,Mailed check,20.65,24.64,654.85,0,0,714.56,1369.41,dollars
8685-WHQPW,Month-to-Month,Yes,Bank transfer (automatic),7440.000000000001,5.09,1692.6,0,0,111.98,1804.58,cents
8687-BAFGU,Month-to-Month,No,Electronic check,74,23.7,74,0,0,23.7,97.7,dollars
8690-UPCZI,One Year,No,Bank transfer (automatic),6905,36.7,1958.45,0,40,1064.3,3062.75,cents
8690-ZVLCL,Two Year,No,Credit card (automatic),88,43.51,6161.9,0,40,2958.68,9160.58,dollars
8695-ARGXZ,Month-to-Month,Yes,Electronic check,75.55,2.07,2425.4,0,0,70.38,2495.78,dollars
8695-WDYEA,Month-to-Month,No,Mailed check,5125,39.3,51.25,0,0,39.3,90.55,cents
8696-JKZNU,Month-to-Month,Yes,Electronic check,7625,26.95,2841.55,0,0,997.15,3838.7,cents
8699-ASUFO,Month-to-Month,Yes,Mailed check,7440.000000000001,8.92,527.9,32.46,0,62.44,557.88,cents
8701-DGLVH,Two Year,No,Mailed check,20.45,47.43,1042.65,0,0,2418.93,3461.58,dollars
8705-DWKTI,Month-to-Month,Yes,Credit card (automatic),83.8,5.92,4331.4,0,70,307.84,4709.24,dollars
8705-WZCYL,Month-to-Month,Yes,Electronic check,44.8,27.46,44.8,0,0,27.46,72.26,dollars
8706-HRADD,Month-to-Month,Yes,Mailed check,43.55,0,1011.5,0,0,0,1011.5,dollars
8707-HOEDG,Two Year,Yes,Electronic check,110.2,5.51,7689.8,0,150,385.7,8225.5,dollars
8707-RMEZH,One Year,No,Credit card (automatic),87.3,34.55,6055.55,0,0,2383.95,8439.5,dollars
8708-XPXHZ,Month-to-Month,Yes,Electronic check,94.2,6.84,4186.3,0,0,287.28,4473.58,dollars
8709-KRDVL,Month-to-Month,Yes,Electronic check,100,16.57,3320.6,0,0,546.81,3867.41,dollars
8710-YGLWG,Month-to-Month,Yes,Mailed check,4490,15.76,44.9,0,0,15.76,60.66,cents
8711-LOBKY,Two Year,No,Mailed check,1985.0000000000002,41.19,1188.25,0,0,2430.21,3618.46,cents
8713-IGZSO,Month-to-Month,No,Mailed check,24.85,40.25,62,0,0,80.5,142.5,dollars
8714-CTZJW,Month-to-Month,Yes,Credit card (automatic),8285,19.84,319.6,0,0,79.36,398.96,cents
8714-EUHJO,Month-to-Month,Yes,Electronic check,9115,38.67,2995.45,0,0,1198.77,4194.22,cents
8715-KKTFG,One Year,Yes,Bank transfer (automatic),103.3,18.03,6518.35,0,0,1099.83,7618.18,dollars
8717-VCTXJ,One Year,Yes,Mailed check,19.55,48.41,839.4,12.16,0,2033.22,2860.46,dollars
8718-PTMEZ,Month-to-Month,Yes,Electronic check,31.05,0,347.25,0,0,0,347.25,dollars
8720-RQSBJ,Two Year,No,Electronic check,4400,28.67,44,0,0,28.67,72.67,cents
8722-NGNBH,Month-to-Month,No,Mailed check,40,0,223.45,0,0,0,223.45,dollars
8722-PRFDV,Two Year,No,Credit card (automatic),7755,48.76,5574.35,0,0,3461.96,9036.31,cents
8725-JEDFD,Month-to-Month,Yes,Mailed check,69.05,34.98,1793.25,22.72,0,944.46,2714.99,dollars
8727-JQFHV,Two Year,No,Mailed check,2075,29.64,1123.15,0,0,1689.48,2812.63,cents
8727-XDPUD,Two Year,No,Credit card (automatic),35.8,0,1316.9,0,100,0,1416.9,dollars
8728-SKJLR,Month-to-Month,Yes,Electronic check,74.25,1.08,3089.1,0,0,44.28,3133.38,dollars
8731-WBBMB,Month-to-Month,No,Bank transfer (automatic),8190.000000000001,11.23,2078.55,44.86,0,291.98,2325.67,cents
8734-DKSTZ,Month-to-Month,No,Electronic check,8595,6.5,858.6,0,0,65,923.6,cents
8734-FNWVH,Month-to-Month,No,Bank transfer (automatic),59.7,30.67,1825.5,0,0,950.77,2776.27,dollars
8735-DCXNF,Month-to-Month,Yes,Credit card (automatic),5495,21.85,568.85,0,0,218.5,787.35,cents
8735-IJJEG,Month-to-Month,No,Credit card (automatic),50.2,4.05,668.85,0,0,56.7,725.55,dollars
8735-NBLWT,Month-to-Month,No,Mailed check,20.4,45.83,184.1,0,0,412.47,596.57,dollars
8735-SDUFN,Two Year,No,Bank transfer (automatic),2430,8.68,1778.7,0,0,624.96,2403.66,cents
8738-JOKAR,One Year,Yes,Mailed check,67.7,39.32,2882.25,0,0,1651.44,4533.69,dollars
8739-QOTTN,Month-to-Month,No,Mailed check,20.35,5.42,41.85,0,0,10.84,52.69,dollars
8739-WWKDU,Month-to-Month,Yes,Electronic check,89.5,18.46,2196.15,0,0,461.5,2657.65,dollars
8739-XNIKG,Month-to-Month,Yes,Electronic check,84,48.49,424.75,0,0,242.45,667.2,dollars
8740-CRYFY,Month-to-Month,Yes,Electronic check,78.95,23.96,78.95,0,0,23.96,102.91,dollars
8740-XLHDR,Month-to-Month,Yes,Mailed check,43.25,0,219,0,0,0,219,dollars
8741-LQOBK,Month-to-Month,No,Bank transfer (automatic),3504.9999999999995,0,1620.25,0,0,0,1620.25,cents
8745-PVESG,One Year,Yes,Credit card (automatic),41.1,0,2258.25,0,0,0,2258.25,dollars
8746-BFOAJ,One Year,No,Bank transfer (automatic),20.5,23.23,429.55,0,0,487.83,917.38,dollars
8746-OQQRW,Month-to-Month,No,Mailed check,25.25,3.69,101.9,0,0,14.76,116.66,dollars
8747-UDCOI,Two Year,No,Bank transfer (automatic),19.35,48.66,1319.95,0,0,3162.9,4482.85,dollars
8748-HFWBO,One Year,No,Mailed check,19.9,32.47,357.7,0,0,616.93,974.63,dollars
8749-CLJXC,Month-to-Month,No,Mailed check,20.05,13.51,20.05,0,0,13.51,33.56,dollars
8749-JMNKX,Month-to-Month,Yes,Bank transfer (automatic),93.8,22.14,4750.95,0,0,1129.14,5880.09,dollars
8749-TZYEC,Two Year,No,Credit card (automatic),24.8,13.72,1874.3,16.26,0,987.84,2845.88,dollars
8750-QWZAJ,Two Year,No,Bank transfer (automatic),19.8,48.44,1378.75,0,0,3390.8,4769.55,dollars
8751-EDEKA,Month-to-Month,No,Credit card (automatic),89.9,33.09,2433.5,0,0,926.52,3360.02,dollars
8752-GHJFU,One Year,Yes,Electronic check,92,36.6,6585.2,0,0,2598.6,9183.8,dollars
